,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Daily,Weekly,Monthly,Hours In,Hours Out,Amount,Usage in Hours,Hourly
214,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,609.79",116818712-0027,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,,770,1579,,
215,0.987,"SUNBELT RENTALS, INC",MINTAC,"MT IRON,",MN,55768 3013,2316.89,122090806-0022,SWEEPER MID-SIZED RIDE-ON LP,1,466.9,1191.9,2282.66,,420.7,2282.66,,
216,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"5,033.27",135164402-0003,10 YARD DUMP TRUCK,1,579,1897,4937,,47981,4937,,
217,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0014,6K 14-17' DF W/HYD FP IND FORKLIFT,1,215,540,1375,1823.31,1293,1375,,
218,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0014,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
219,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0020,4 WHEEL IND ELECT CART < 7500LB TOW,1,83,185,523,,364.236,523,,371.993
220,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0020,4 WHL IND ELECT CART > 7500LB TOW,1,83,185,523,669.22,328.897,523,,
221,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0073,4 YD ARTIC LOADER,1,585,1397,3700,2560.15,1256.65,3700,,
222,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,779.02",129425524-0011,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,1679.25,1672.45,1745,,
223,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,138.89",98894889-0050,"11,000LB MINI EXCAVATOR CAB",1,353,879,2097,,1185.3,2097,,
224,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,281.51",103883211-0039,1000-1499LB SKIDSTEER CAB,1,217,515,1257,538.128,521.281,1257,,
225,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758598-0013,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,642.921,384.664,525,,
226,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0005,"3,500LB MINI EXCAVATOR",1,277,635,1435,935.862,912.047,1435,,
227,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,485.41",134214336-0016,1000LB DSL TRACK MINI SKIDSTEER,1,223,647,1457,,78,1457,,
228,0.964,,AGGLOMERATOR STEP 2,,,,302.72-,141221810-0012,SWEEPER MID-SIZED RIDE-ON LP,1,510,1745,3495,,,298.00-,,
229,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,346.75",108022679-0034,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,176.6,1321,,
230,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0027,4 WHEEL IND ELECT CART < 7500LB TOW,1,83,185,523,419.981,364.236,523,,
231,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0027,4 WHL IND ELECT CART > 7500LB TOW,1,83,185,523,739.372,328.897,523,,
232,0.964,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,7384. 15,134986811-0017,0-1000LB SKIDSTEER,1,195,487,1235,,458.867,N/C,,
233,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0017,80' ART MANLIFT W/JIB,1,817,1895,3535,,115.2,3535,,
234,0.987,BRANDY MOUNT,MINTAC,"MT IRON, MN",,55768 3013,532.87,125758486-0027,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,,1,525,,
235,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,316.89",122090806-0025,SWEEPER MID-SIZED RIDE-ON LP,1,466.9,1191.9,2282.66,,420.7,2282.66,,
236,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0019,4 TON CARRY DECK CRANE,1,335,835,2079,1093.101,790.3,2079,,
237,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0019,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
238,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"3,283.42",141221810-0013,SWEEPER MID-SIZED RIDE-ON LP,1,525,1325,3197,,,3197,,
239,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"3,283.42",141221810-0013,33LB PROPANE CYLINDER,1,7,13,38,517.761,404.135,38,,
240,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0062,6K 14-17' DF IND FORKLIFT,1,215,537,1287,,2294,1287,,
241,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0062,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
242,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,138.89",98894889-0048,"11,000LB MINI EXCAVATOR CAB",1,353,879,2097,,1185.3,2097,,
243,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,779.02",129425524-0013,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,1739.5,1672.45,1745,,
244,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0028,5K 14-17' DF IND FORKLIFT,1,233,507,1043,201.95,200.5,1043,,
245,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0028,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
246,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0019,SWEEPER MID-SIZED RIDE-ON LP,1,465,1580,3080,,319.5,3080,,
247,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0019,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
248,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0072,4 YD ARTIC LOADER,1,585,1397,3700,2468.45,1256.65,3700,,
249,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,958.80",134684712-0001,30-39K HYDRAULIC EXCAVATOR REDUCED,1,570,2000,4195,1246.48,1171.98,4195,,
250,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,346.75",136296563-0005,500LB GAS TRACK MINI SKIDSTEER,1,223,649,1321,,528.5,1321,,
251,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0047,4 WHEEL IND ELECT CART < 7500LB TOW,1,87,213,527,,1,527,,
252,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,164.37",133141518-0005,SNOW PUSHER FOR LOADER,1,130,460,1150,,,1150,,
253,0.964,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,120.95,123617017-0022,5.5K 19' CAB TELEHANDLER FORKLIFT,1,327,837,1627,2117.9,1920.2,N/C,,
254,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"4,066.28",143142505-0001,10K 14-17' DF IND FORKLIFT,1,530,1300,2795,628.022,622.347,2795,,
255,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"4,066.28",143142505-0001,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
256,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0025,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,,1,525,,
257,0.369,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"13,039.24",142673298-0001,2800-3200LB TRACK SKIDSTEER,1,347,1297,2965,2043.2,2034,2965,,
258,0.369,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"13,039.24",142673298-0001,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,720,709.55,2965,,
259,0.369,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"13,039.24",142673298-0001,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,142.3,127.25,2965,,
260,0.369,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"13,039.24",142673298-0001,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,2209.55,2196.4,2965,,
261,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,155.00",67988215-0081,0-1000LB SKIDSTEER,1,187,469,1155,,6.4,1155,,
262,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,658.72",123617017-0019,5.5K 19' CAB TELEHANDLER FORKLIFT,1,327,837,1627,2086.3,1920.2,1627,,
263,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,795.21,135982787-0010,1000-1499LB SKIDSTEER CAB,1,235,545,1335,887,741.4,780,,
264,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0003,80' ART MANLIFT W/JIB,1,817,1895,3535,173.35,115.2,3535,,
265,0.987,BRANDY MOUNT,AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,1906.07,141221810-0016,SWEEPER MID-SIZED RIDE-ON LP,1,365,745,1840,556.884,404.135,1840,,
266,0.987,BRANDY MOUNT,AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,1906.07,141221810-0016,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
267,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,292.70",86757324-0053,"3,500LB MINI EXCAVATOR",1,237,463,1267,,512.7,1267,,
268,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,164.37",133141518-0006,SNOW PUSHER FOR LOADER,1,130,460,1150,,,1150,,
269,0.801,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,387.61",138400100-0001,4000W NARROWIMER88345,1,123,315,627,,,627,,3350.3
270,0.801,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,387.61",138400100-0001,4000W NARROW VERTICAL MAST,1,123,315,627,,4677.6,627,,
271,0.801,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,387.61",138400100-0001,4000W NARROW VERTICAL MAST,1,123,315,627,,3805.8,627,,
272,0.801,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,387.61",138400100-0001,DLPKSRCHG,1,,,,,,79.95,,
273,0.801,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,387.61",138400100-0001,ENVIRONMENTAL,1,,,,,,36.66,,
274,0.801,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,387.61",138400100-0001,ENVIRONMENTAL/HAZMAT,,,,,,,,,
275,0.801,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,387.61",138400100-0001,DELIVERY CHARGE,,,,,,,195,,
276,0.801,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,387.61",138400100-0001,PICKUP CHARGE,,,,,,,195,,
277,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,138.89",98894889-0043,"11,000LB MINI EXCAVATOR CAB",1,353,879,2097,,1185.3,2097,,
278,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,556.77",108033876-0044,5.5K 19' CAB TELEHANDLER FORKLIFT,1,239,793,1527,,1771.5,1527,,
279,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0033,30' SINGLE MANLIFT PUSH-TYPE,1,163,357,775,,31.2,775,,
280,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0033,19' ELECT SCISSORLIFT,1,115,173,327,,105.4,327,,
281,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,281.51",103883211-0044,1000-1499LB SKIDSTEER CAB,1,217,515,1257,628.329,521.281,1257,,
282,0.94,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,191.1,138400100-0002,DIESEL,18.2,,,,4713.400 3813.700,3350.300 4677.600 3805.800,191.1,,3375.2
283,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0014,"3,500LB MINI EXCAVATOR",1,277,635,1435,944.807,912.047,1435,,
284,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,460.31",119515327-0020,4 YD ARTIC LOADER,1,565,1725,4375,218.3,2,4375,,
285,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0005,850LB DSL TRACK MINI SKIDSTEER,1,237,685,1545,,654,1545,,
286,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,707.66",138980597-0007,45' ART MANLIFT W/JIB,1,457,775,1675,1230.8,1218.877,1675,,
287,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0078,6K 14-17' DF IND FORKLIFT,1,215,537,1287,,,1287,,
288,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0078,33LB PROPANE CYLINDER,1,7,13,38,1132.372,1101.286,38,,
289,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0080,4 YD ARTIC LOADER,1,585,1397,3700,2678.4,1256.65,3700,,
290,0.964,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,102.5,138980597-0009,45' ART MANLIFT,1,457,775,,1219.9,1218.877,1675,,
291,0.964,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,102.5,138980597-0009,45' ART MANLIFT,1,457,775,,,,1675,1884.762,
292,0.42,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,507.96",142858409-0002,4000W NARROW VERTICAL MAST,1,125,317,615,,615.8,615,,
293,0.42,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,507.96",142858409-0002,4000W NARROW VERTICAL MAST,1,125,317,615,2305.986,2164.4,615,,
294,0.42,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,507.96",142858409-0002,4000W NARROW HORIZONTAL MAST,1,125,317,615,,5412.2,615,,
295,0.42,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,507.96",142858409-0002,4000W NARROW HORIZONTAL MAST,1,125,317,615,3375.229,3243.43,615,,
296,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,460.31",119515327-0026,4 YD ARTIC LOADER,1,565,1725,4375,307.35,2,4375,,
297,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"2,001.27",110929216-0031,4 TON CARRY DECK CRANE,1,313,787,1963,308.19,166.244,1963,,
298,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"1,544.20",118880755-0030,850LB DSL TRACK MINI SKIDSTEER,1,223,647,1457,,670,N/C 1544.20,,
299,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,556.77",108033876-0042,5.5K 19' CAB TELEHANDLER FORKLIFT,1,239,793,1527,,1771.5,1527,,
300,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0020,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,818.922,764.054,525,,
301,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0013,12' SINGLE MANLIFT S/P,1,117,227,427,,106.27,427,,
302,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,346.75",134986756-0005,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,689.9,1321,,
303,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0026,10'-14' SINGLE MANLIFT S/P,1,117,227,427,113.117,106.27,427,,
304,0.94,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,305.11,88643735-0071,6K 14-17' DF IND FORKLIFT,1,215,537,1287,,2294,EXCHANGED,,
305,0.94,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,305.11,88643735-0071,6K 14-17' DF IND FORKLIFT,1,215,537,1287,,,NEW ITEM,,
306,0.94,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,305.11,88643735-0071,RCR,1,,,,,,305.11,,
307,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,658.59",67988215-0084,0-1000LB SKIDSTEER,1,187,469,1155,,6.4,1155,,
308,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0068,6K 14-17' DF IND FORKLIFT,1,215,537,1287,,2294,1287,,
309,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0068,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
